,﻿Opportunity ID,Account ID,StageName,IsClosed,IsWon,CreatedDate,Term in Months,Service,Opportunity Type,Product Group,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status,Latitude,Longitude
1463,Opp-001088,Acct-000049,1 - Working,False,False,10/6/16,,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
1464,Opp-001089,Acct-000049,1 - Working,False,False,10/6/16,,,New Service,Wavelengths - Long Haul,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,33.755431,-84.391561
1465,Opp-001090,Acct-000049,1 - Working,False,False,10/6/16,,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
1466,Opp-001091,Acct-000058,5 - Accepted,True,True,10/6/16,12.0,,New Service,Ethernet,Bldg-122290,Dallas,4121 International Pkwy,Carrollton,TX,75007,1250.0,On Zayo Network,33.02054,-96.84912
1467,Opp-001092,Acct-000008,5 - Accepted,True,True,10/5/16,36.0,,New Service,Ethernet,Bldg-132256,Denver,4 Inverness Ct E,Englewood,CO,80112,628.87,Build in Progress,39.5681311,-104.8651398
1468,Opp-001093,Acct-000029,5 - Accepted,True,True,10/5/16,24.0,,New Service,IP Services,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
1469,Opp-001094,Acct-000273,Closed - Lost,True,False,10/5/16,120.0,,New Service,FTT - Dark Fiber,Bldg-089927,Denver,6303 S County Rd 213,Deer Trail,CO,80105,470.5,On Zayo Network,39.6019319,-104.0626685
1470,Opp-001094,Acct-000273,Closed - Lost,True,False,10/5/16,120.0,,New Service,FTT - Dark Fiber,Bldg-089928,Denver,Strausburg Mile Rd,Strasburg,CO,80136,5015.85,On Zayo Network,39.6957118,-104.3037471
1471,Opp-001094,Acct-000273,Closed - Lost,True,False,10/5/16,120.0,,New Service,FTT - Dark Fiber,Bldg-493892,Denver,63645 US Highway 36,Byers,CO,80103,1131.43,Build in Progress,39.7170639,-104.2413722
1472,Opp-001095,Acct-000105,Closed - Lost,True,False,10/5/16,,,New Service,IP Services,Bldg-493781,Denver,9168 Marshall Pl,Westminster,CO,80031,3836.25,Not on Zayo Network,39.8623982,-105.0683554
1473,Opp-001096,Acct-000161,Closed - Lost,True,False,10/6/16,60.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
1474,Opp-001097,Acct-000066,1 - Working,False,False,10/7/16,36.0,,New Service,IP Services,Bldg-159053,Dallas,7777 Forest Ln,Dallas,TX,75230,243.09,Not on Zayo Network,32.9099354,-96.772284
1475,Opp-001098,Acct-000066,1 - Working,False,False,10/7/16,36.0,,New Service,IP Services,Bldg-159052,Dallas,3901 W 15th St,Plano,TX,75075,433.94,Not on Zayo Network,33.0207933,-96.7662679
1476,Opp-001099,Acct-000066,1 - Working,False,False,10/7/16,36.0,,New Service,IP Services,Bldg-494111,Dallas,900 9th Ave,Fort Worth,TX,76104,1092.62,Not on Zayo Network,32.734782,-97.3460882
1477,Opp-001100,Acct-000066,1 - Working,False,False,10/7/16,36.0,,New Service,IP Services,Bldg-158872,Denver,501 E Hampden Ave,Englewood,CO,80113,234.92,Not on Zayo Network,39.6543983,-104.9806934
1478,Opp-001101,Acct-000066,1 - Working,False,False,10/7/16,36.0,,New Service,IP Services,Bldg-158871,Denver,900 Potomac St,Aurora,CO,80011,461.92,Not on Zayo Network,39.7310859,-104.8273197
1479,Opp-001102,Acct-000066,1 - Working,False,False,10/7/16,36.0,,New Service,IP Services,Bldg-158866,Denver,1719 E 19th Ave,Denver,CO,80218,1248.15,Not on Zayo Network,39.7470859,-104.9665747
1480,Opp-001103,Acct-000066,1 - Working,False,False,10/7/16,36.0,,New Service,IP Services,Bldg-158867,Denver,4567 E 9th Ave,Denver,CO,80220,1572.16,Not on Zayo Network,39.7321598,-104.9341094
1481,Opp-001104,Acct-000066,1 - Working,False,False,10/7/16,36.0,,New Service,IP Services,Bldg-116557,Dallas,6750 N MacArthur Blvd,Irving,TX,75039,1037.51,On Zayo Network,32.9008872,-96.9573873
1482,Opp-001105,Acct-000052,2 - Best Case,False,False,10/7/16,36.0,,New Service,IP Services,Bldg-366026,Dallas,901 W Yellow Jacket Ln,Rockwall,TX,75087,1027.0,Not on Zayo Network,32.90477,-96.458671
1483,Opp-001106,Acct-000010,Closed - Lost,True,False,10/7/16,36.0,,New Service,Ethernet,Bldg-119712,Dallas,2101 Cedar Springs Rd,Dallas,TX,75201,139.25,On Zayo Network,32.7933357,-96.8055556
1484,Opp-001107,Acct-000043,Closed - Lost,True,False,10/7/16,12.0,,New Service,Wavelengths - Long Haul,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,33.755431,-84.391561
1485,Opp-001107,Acct-000043,Closed - Lost,True,False,10/7/16,12.0,,New Service,Wavelengths - Long Haul,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network,32.8970767,-96.9829687
1486,Opp-001108,Acct-000072,5 - Accepted,True,True,10/7/16,36.0,,New Service,Ethernet,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,32.787255,-96.794118
1487,Opp-001108,Acct-000072,5 - Accepted,True,True,10/7/16,36.0,,New Service,Ethernet,Bldg-138309,Dallas,5720 Lyndon B Johnson Fwy,Dallas,TX,75240,846.21,On Zayo Network,32.923507,-96.808716
1488,Opp-001109,Acct-000213,1 - Working,False,False,10/7/16,36.0,,New Service,Ethernet,Bldg-127121,Denver,5350 S Valentia Way,Greenwood Village,CO,80111,315.52,On Zayo Network,39.6180129,-104.8913097
1489,Opp-001110,Acct-000006,1 - Working,False,False,10/7/16,,,New Service,Ethernet,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network,39.5643596,-104.8665482
1490,Opp-001110,Acct-000006,1 - Working,False,False,10/7/16,,,New Service,Ethernet,Bldg-352629,Denver,560 Golden Ridge Rd,Golden,CO,80401,661.78,Not on Zayo Network,39.7267795,-105.2060373
1491,Opp-001111,Acct-000017,Closed - Lost,True,False,10/7/16,36.0,,New Service,Ethernet,Bldg-111204,Denver,6400 S Fiddlers Green Cir,Englewood,CO,80111,621.87,On Zayo Network,39.599206,-104.889985
1492,Opp-001112,Acct-000084,Closed - Lost,True,False,10/7/16,36.0,,New Service,Ethernet,Bldg-038118,Atlanta,1802 Briarcliff Rd NE,Atlanta,GA,30329,19.99,On Zayo Network,33.807637,-84.341164
1493,Opp-001112,Acct-000084,Closed - Lost,True,False,10/7/16,36.0,,New Service,Ethernet,Bldg-068834,Atlanta,3845 Pleasantdale Rd,Atlanta,GA,30340,2306.42,Not on Zayo Network,33.8972032,-84.2398012
1494,Opp-001113,Acct-000084,Closed - Lost,True,False,10/7/16,36.0,,New Service,Ethernet,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,33.755431,-84.391561
1495,Opp-001113,Acct-000084,Closed - Lost,True,False,10/7/16,36.0,,New Service,Ethernet,Bldg-038118,Atlanta,1802 Briarcliff Rd NE,Atlanta,GA,30329,19.99,On Zayo Network,33.807637,-84.341164
1496,Opp-001114,Acct-000084,Closed - Lost,True,False,10/7/16,,,New Service,Ethernet,Bldg-362073,Atlanta,56 Marietta St NW & Fairlie St NW,Atlanta,GA,30303,11.15,On Zayo Network,33.7558,-84.3917
1497,Opp-001115,Acct-000084,Closed - Lost,True,False,10/7/16,36.0,,New Service,Ethernet,Bldg-068834,Atlanta,3845 Pleasantdale Rd,Atlanta,GA,30340,2306.42,Not on Zayo Network,33.8972032,-84.2398012
1498,Opp-001116,Acct-000084,Closed - Lost,True,False,10/7/16,36.0,,New Service,Ethernet,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,33.755431,-84.391561
1499,Opp-001117,Acct-000084,1 - Working,False,False,10/7/16,12.0,,New Service,Ethernet,Bldg-038120,Atlanta,190 Marietta St NW,Atlanta,GA,30303,170.13,On Zayo Network,33.7581629,-84.3944211
1500,Opp-001118,Acct-000084,1 - Working,False,False,10/7/16,12.0,,New Service,Ethernet,Bldg-038120,Atlanta,190 Marietta St NW,Atlanta,GA,30303,170.13,On Zayo Network,33.7581629,-84.3944211
1501,Opp-001119,Acct-001186,1 - Working,False,False,10/7/16,60.0,a0M6000000MQCS6EAP,Positive Re-Rate/Move/Change,Wavelengths - Long Haul,Bldg-110412,Dallas,14901 FAA Blvd,Fort Worth,TX,76155,286.34,On Zayo Network,32.8323815,-97.0415716
1502,Opp-001120,Acct-000836,5 - Accepted,True,True,10/8/16,12.0,,New Service,IP Services,Bldg-137824,Atlanta,675 Ponce De Leon Ave NE,Atlanta,GA,30308,442.59,On Zayo Network,33.772251,-84.365919
1503,Opp-001121,Acct-000245,1 - Working,False,False,10/9/16,36.0,,New Service,IP Services,Bldg-102644,Dallas,4800 Preston Park Blvd,Plano,TX,75093,6712.14,Not on Zayo Network,33.022222,-96.792222
1504,Opp-001122,Acct-001187,5 - Accepted,True,True,10/9/16,60.0,,New Service,IP Services,Bldg-493521,Dallas,9700 Wade Blvd,Frisco,TX,75035,,On Zayo Network,33.1306226,-96.793765
1505,Opp-001123,Acct-000245,1 - Working,False,False,10/9/16,36.0,,New Service,IP Services,Bldg-496009,Dallas,2200 W University Dr,McKinney,TX,75071,,Not on Zayo Network,33.2181323,-96.6418359
1506,Opp-001124,Acct-000049,1 - Working,False,False,10/10/16,,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
1507,Opp-001124,Acct-000049,1 - Working,False,False,10/10/16,,,New Service,Ethernet,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,32.787255,-96.794118
1508,Opp-001125,Acct-000019,3 - Committed,False,False,10/10/16,36.0,,New Service,Ethernet,Bldg-038123,Atlanta,Coca Cola Plaza,Atlanta,GA,30313,370.49,On Zayo Network,33.7704612,-84.397274
1509,Opp-001125,Acct-000019,3 - Committed,False,False,10/10/16,36.0,,New Service,Ethernet,Bldg-488189,Atlanta,303 Peachtree Center Ave NE,Atlanta,GA,30303,1180.52,Not on Zayo Network,33.762719,-84.385836
1510,Opp-001126,Acct-000034,1 - Working,False,False,10/10/16,36.0,,New Service,Ethernet,Bldg-015325,Denver,4100 E Dry Creek Rd,Littleton,CO,80122,45.4,On Zayo Network,39.578627,-104.939031
1511,Opp-001126,Acct-000034,1 - Working,False,False,10/10/16,36.0,,New Service,Ethernet,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,39.74556,-104.995682
1512,Opp-001127,Acct-000286,1 - Working,False,False,10/10/16,36.0,,New Service,Ethernet,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,39.74556,-104.995682
1513,Opp-001127,Acct-000286,1 - Working,False,False,10/10/16,36.0,,New Service,Ethernet,Bldg-068374,Denver,2323 Delgany St,Denver,CO,80216,135.81,On Zayo Network,39.760985,-104.992224
1514,Opp-001128,Acct-000745,5 - Accepted,True,True,10/10/16,60.0,,New Service,Wavelengths - Metro,Bldg-022926,Atlanta,275 Decatur St SE,Atlanta,GA,30312,2212.89,On Zayo Network,33.7494748,-84.3801343
1515,Opp-001128,Acct-000745,5 - Accepted,True,True,10/10/16,60.0,,New Service,Wavelengths - Metro,Bldg-038084,Atlanta,1190 Allene Ave SW,Atlanta,GA,30310,157.57,On Zayo Network,33.7227185,-84.4130073
1516,Opp-001128,Acct-000745,5 - Accepted,True,True,10/10/16,60.0,,New Service,Wavelengths - Metro,Bldg-131279,Atlanta,1865 McFarland Pkwy,Alpharetta,GA,30005,442.8,On Zayo Network,34.1032833,-84.2149029
1517,Opp-001129,Acct-000019,3 - Committed,False,False,10/10/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
1518,Opp-001130,Acct-000004,5 - Accepted,True,True,10/10/16,36.0,,New Service,Ethernet,Bldg-038084,Atlanta,1190 Allene Ave SW,Atlanta,GA,30310,157.57,On Zayo Network,33.7227185,-84.4130073
1519,Opp-001130,Acct-000004,5 - Accepted,True,True,10/10/16,36.0,,New Service,Ethernet,Bldg-038523,Atlanta,375 Riverside Pkwy,Lithia Springs,GA,30122,274.12,On Zayo Network,33.744265,-84.581427
1520,Opp-001131,Acct-000013,5 - Accepted,True,True,10/11/16,24.0,,New Service,Ethernet,Bldg-116500,Dallas,100 Decker Ct,Irving,TX,75062,170.98,On Zayo Network,32.863205,-96.945521
1521,Opp-001132,Acct-000271,5 - Accepted,True,True,10/10/16,36.0,,New Service,IP Services,Bldg-114723,Atlanta,500 Colonial Center Pkwy,Roswell,GA,30076,968.61,On Zayo Network,34.0452727,-84.3255196
1522,Opp-001132,Acct-000271,5 - Accepted,True,True,10/10/16,36.0,,New Service,IP Services,Bldg-115319,Denver,1125 17th St,Denver,CO,80202,107.49,On Zayo Network,39.7493843,-104.9947498
1523,Opp-001132,Acct-000271,5 - Accepted,True,True,10/10/16,36.0,,New Service,IP Services,Bldg-133351,Denver,9110 Commerce Center Cir,Littleton,CO,80129,2021.22,On Zayo Network,39.5503726,-105.0337924
1524,Opp-001132,Acct-000271,5 - Accepted,True,True,10/10/16,36.0,,New Service,IP Services,Bldg-267566,Dallas,6504 International Pkwy,Plano,TX,75093,408.5,Build in Progress,33.017716,-96.8409413
1525,Opp-001133,Acct-000013,5 - Accepted,True,True,10/11/16,36.0,,New Service,Ethernet,Bldg-038241,Atlanta,5555 Windward Pkwy,Alpharetta,GA,30004,313.64,On Zayo Network,34.0865035,-84.2678094
1526,Opp-001134,Acct-000002,5 - Accepted,True,True,10/11/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network,39.745214,-104.996223
1527,Opp-001135,Acct-000101,5 - Accepted,True,True,10/11/16,36.0,,Positive Re-Rate/Move/Change,Ethernet,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,32.787255,-96.794118
1528,Opp-001136,Acct-000101,5 - Accepted,True,True,10/11/16,36.0,,New Service,IP Services,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,32.787255,-96.794118
1529,Opp-001137,Acct-000054,2 - Best Case,False,False,10/11/16,36.0,,New Service,IP Services,Bldg-109809,Dallas,3838 Oak Lawn Ave,Dallas,TX,75219,507.67,On Zayo Network,32.8142085,-96.8008339
1530,Opp-001138,Acct-000034,5 - Accepted,True,True,10/11/16,36.0,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
1531,Opp-001138,Acct-000034,5 - Accepted,True,True,10/11/16,36.0,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,32.992076,-96.930441
1532,Opp-001139,Acct-000271,5 - Accepted,True,True,10/11/16,37.0,,New Service,Wavelengths - Long Haul,Bldg-133351,Denver,9110 Commerce Center Cir,Littleton,CO,80129,2021.22,On Zayo Network,39.5503726,-105.0337924
1533,Opp-001140,Acct-000002,5 - Accepted,True,True,10/11/16,36.0,,New Service,Ethernet,Bldg-116696,Denver,7200 S Alton Way,Englewood,CO,80112,395.65,Not on Zayo Network,39.5866725,-104.8820317
1534,Opp-001141,Acct-000104,2 - Best Case,False,False,10/11/16,36.0,,New Service,Dark Fiber - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
1535,Opp-001141,Acct-000104,2 - Best Case,False,False,10/11/16,36.0,,New Service,Dark Fiber - Metro,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,32.787255,-96.794118
1536,Opp-001142,Acct-000106,1 - Working,False,False,10/11/16,36.0,,New Service,Ethernet,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,On Zayo Network,39.5873873,-104.876543
1537,Opp-001143,Acct-000106,1 - Working,False,False,10/11/16,36.0,,New Service,Ethernet,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,On Zayo Network,39.5873873,-104.876543
1538,Opp-001144,Acct-000030,5 - Accepted,True,True,10/12/16,36.0,,New Service,IP Services,Bldg-134145,Dallas,1522 Viceroy Dr,Dallas,TX,75235,546.23,On Zayo Network,32.833917,-96.869827
1539,Opp-001145,Acct-000116,3 - Committed,False,False,10/12/16,12.0,,New Service,Wavelengths - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
1540,Opp-001145,Acct-000116,3 - Committed,False,False,10/12/16,12.0,,New Service,Wavelengths - Metro,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,32.787255,-96.794118
1541,Opp-001146,Acct-000108,1 - Working,False,False,10/12/16,36.0,,New Service,Ethernet,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network,39.5913091,-104.8470746
1542,Opp-001147,Acct-000038,5 - Accepted,True,True,10/12/16,3.0,,New Service,Live Video,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network,33.7338392,-84.4256845
1543,Opp-001148,Acct-001157,Closed - Lost,True,False,10/12/16,,,New Service,Wavelengths - Long Haul,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network,33.7616219,-84.3911416
1544,Opp-001149,Acct-000053,5 - Accepted,True,True,10/12/16,60.0,,New Service,Dark Fiber - Metro,Bldg-038101,Atlanta,1500 Southpoint Dr,Forest Park,GA,30297,178.15,On Zayo Network,33.633246,-84.383297
1545,Opp-001149,Acct-000053,5 - Accepted,True,True,10/12/16,60.0,,New Service,Dark Fiber - Metro,Bldg-038296,Atlanta,51 Peachtree Center Ave NE,Atlanta,GA,30303,98.62,On Zayo Network,33.7558656,-84.3857519
1546,Opp-001150,Acct-000290,Closed - Lost,True,False,10/12/16,,,New Service,Dark Fiber - Metro,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network,39.5913091,-104.8470746
1547,Opp-001150,Acct-000290,Closed - Lost,True,False,10/12/16,,,New Service,Dark Fiber - Metro,Bldg-359359,Denver,1 Descombes Dr,Broomfield,CO,80020,1921.65,Not on Zayo Network,39.920172,-105.069031
1548,Opp-001150,Acct-000290,Closed - Lost,True,False,10/12/16,,,New Service,Dark Fiber - Metro,Bldg-386313,Denver,11600 Ridge Pkwy,Broomfield,CO,80021,1986.97,On Zayo Network,39.90796,-105.14863
1549,Opp-001150,Acct-000290,Closed - Lost,True,False,10/12/16,,,New Service,Dark Fiber - Metro,Bldg-494225,Denver,7 Descombes Dr,Broomfield,CO,80020,1895.35,Not on Zayo Network,39.9206236,-105.0681916
1550,Opp-001151,,Closed - Lost,True,False,10/12/16,,,New Service,Ethernet,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,33.755431,-84.391561
1551,Opp-001152,Acct-000323,3 - Committed,False,False,10/13/16,36.0,,New Service,Ethernet,Bldg-015161,Dallas,400 S Akard St,Dallas,TX,75202,80.14,On Zayo Network,32.778334,-96.79855
1552,Opp-001152,Acct-000323,3 - Committed,False,False,10/13/16,36.0,,New Service,Ethernet,Bldg-496249,Dallas,5600 Clearfork Main St,Fort Worth,TX,76107,1868.11,Not on Zayo Network,32.7079206,-97.4057683
1553,Opp-001153,Acct-000134,Closed - Lost,True,False,10/13/16,36.0,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
1554,Opp-001153,Acct-000134,Closed - Lost,True,False,10/13/16,36.0,,New Service,Ethernet,Bldg-118922,Dallas,4025 Midway Rd,Carrollton,TX,75007,301.43,On Zayo Network,33.021641,-96.844558
1555,Opp-001154,Acct-000323,1 - Working,False,False,10/13/16,,,New Service,Ethernet,Bldg-110412,Dallas,14901 FAA Blvd,Fort Worth,TX,76155,286.34,On Zayo Network,32.8323815,-97.0415716
1556,Opp-001154,Acct-000323,1 - Working,False,False,10/13/16,,,New Service,Ethernet,Bldg-496249,Dallas,5600 Clearfork Main St,Fort Worth,TX,76107,1868.11,Not on Zayo Network,32.7079206,-97.4057683
1557,Opp-001155,Acct-000018,1 - Working,False,False,10/13/16,,,New Service,Ethernet,Bldg-409262,Dallas,1900 N Akard St,Dallas,TX,75201,805.08,Not on Zayo Network,32.787573,-96.802413
1558,Opp-001156,Acct-000018,1 - Working,False,False,10/13/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-409262,Dallas,1900 N Akard St,Dallas,TX,75201,805.08,Not on Zayo Network,32.787573,-96.802413
1559,Opp-001157,Acct-000018,1 - Working,False,False,10/13/16,,,New Service,Wavelengths - Long Haul,Bldg-409262,Dallas,1900 N Akard St,Dallas,TX,75201,805.08,Not on Zayo Network,32.787573,-96.802413
1560,Opp-001158,Acct-000370,5 - Accepted,True,True,10/13/16,12.0,,New Service,IP Services,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,39.74556,-104.995682
1561,Opp-001159,Acct-000004,5 - Accepted,True,True,10/13/16,36.0,,New Service,Ethernet,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network,33.758884,-84.38769
1562,Opp-001160,Acct-000138,5 - Accepted,True,True,10/13/16,108.0,,New Service,Dark Fiber - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
1563,Opp-001160,Acct-000138,5 - Accepted,True,True,10/13/16,108.0,,New Service,Dark Fiber - Metro,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,32.787255,-96.794118
1564,Opp-001161,Acct-000089,1 - Working,False,False,10/13/16,36.0,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
1565,Opp-001162,Acct-000007,1 - Working,False,False,10/13/16,,,New Service,Ethernet,Bldg-109799,Dallas,1201 Main St,Dallas,TX,75202,141.06,On Zayo Network,32.7804649,-96.8022322
1566,Opp-001163,Acct-000035,Closed - Lost,True,False,10/13/16,36.0,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
1567,Opp-001164,Acct-000236,1 - Working,False,False,10/13/16,240.0,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network,39.745214,-104.996223
1568,Opp-001165,Acct-000004,5 - Accepted,True,True,10/13/16,36.0,,New Service,Ethernet,Bldg-038067,Atlanta,10540 Duke Dr,Alpharetta,GA,30009,1273.54,On Zayo Network,34.0361583,-84.319454
1569,Opp-001165,Acct-000004,5 - Accepted,True,True,10/13/16,36.0,,New Service,Ethernet,Bldg-038084,Atlanta,1190 Allene Ave SW,Atlanta,GA,30310,157.57,On Zayo Network,33.7227185,-84.4130073
1570,Opp-001166,Acct-000011,1 - Working,False,False,10/13/16,,,New Service,Dark Fiber - Long Haul,Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,71.8,On Zayo Network,39.74576,-104.994423
1571,Opp-001167,Acct-000019,3 - Committed,False,False,10/13/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
1572,Opp-001168,Acct-001188,1 - Working,False,False,10/13/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,32.992076,-96.930441
